x  y  z 
-913.645291  -730.416400  459.297460 
-917.955728  -727.147527  450.258150 
-987.429224  -660.009904  307.769116 
-989.019005  -658.040443  306.724679 
-1010.684623  -635.092226  750.402028 
-1018.217483  -628.951766  734.159352 
-1023.903742  -623.002297  700.030419 
-253.220411  -1385.849291  543.270684 
-413.822596  -1225.631825  784.673201 
-484.728972  -1157.006955  493.708230 
-485.899254  -1156.123734  714.071082 
-530.913524  -1107.888869  462.136334 
-557.412521  -1080.631618  470.921593 
-645.103006  -992.634090  412.981393 
-727.923094  -910.967548  579.209615 
-743.095155  -893.932780  565.754772 
-774.377956  -863.797150  384.076532 
-794.375316  -846.802662  363.515514 
-796.928887  -844.155241  564.804551 
-800.371564  -841.566855  347.311501 
-830.310014  -808.472674  518.646892 
-839.421940  -800.312396  495.073054 
-846.872535  -794.078903  356.966762 
-917.686423  -724.033039  450.126244 
-955.729594  -681.097170  727.296521 
-350.237060  -1281.865476  563.422660 
-435.996237  -1200.013896  526.698925 
-464.263813  -1170.303338  454.739504 
-532.251230  -1103.387871  469.152822 
-581.749876  -1049.890591  410.474711 
-587.462724  -1046.126160  680.143820 
-587.217738  -1044.636012  691.462402 
-603.390969  -1029.501635  641.294751 
-629.872478  -1006.653331  404.670232 
-632.060772  -1003.680881  622.690788 
-743.853795  -888.474155  937.994040 
-764.685363  -870.052754  340.313941 
-772.766283  -861.149725  529.849098 
-780.393910  -851.609681  565.262305 
-793.115021  -842.320485  340.486441 
-789.570979  -842.411581  369.598333 
-805.654037  -830.292568  349.358516 
-843.517110  -787.932211  336.712172 
-855.850989  -777.041939  810.078972 
-884.230000  -747.789646  449.179565 
-930.214959  -702.889726  462.305003 
-948.578618  -686.977101  280.865764 
-959.195374  -674.296985  441.535624 
-961.292558  -670.388586  310.344215 
-1031.911679  -600.498959  384.725897 
-340.944903  -1285.530466  513.457826 
-397.308073  -1229.642162  511.884045 
-424.988552  -1201.851658  783.979876 
-513.004311  -1116.922511  701.420343 
-517.927841  -1108.154032  733.956608 
-528.428015  -1097.626379  461.301810 
-573.723979  -1053.518775  687.732959 
-576.610852  -1050.956749  409.644384 
-588.901023  -1039.961665  415.346012 
-601.525111  -1027.659171  400.405896 
-746.788702  -881.064091  350.908369 
-810.453729  -820.344595  895.511424 
-837.902321  -791.197873  351.781892 
-873.349691  -756.759232  341.376168 
-897.405275  -729.608946  460.606885 
-901.180845  -728.073491  463.043621 
-905.385072  -722.292399  321.440490 
-909.147979  -720.690411  323.114184 
-270.217154  -1351.267995  562.403744 
-354.759703  -1270.890928  551.873926 
-391.301122  -1231.375315  786.228095 
-494.928504  -1127.886307  681.728643 
-503.525411  -1116.993484  702.878838 
-559.341050  -1066.281556  466.384003 
-564.310223  -1057.848779  680.521743 
-650.074937  -972.926699  382.728084 
-667.839355  -955.285601  586.261840 
-699.422390  -925.147473  580.573354 
-723.622468  -901.886532  577.832735 
-752.099430  -870.236201  373.237322 
-752.012527  -869.943377  560.853910 
-779.162545  -844.325465  559.057132 
-786.707914  -838.009780  553.283040 
-785.335760  -835.196222  552.914704 
-817.716642  -804.644245  525.295338 
-922.087766  -701.417446  753.838339 
-969.089867  -651.316176  700.060463 
-294.346361  -1325.418967  567.253416 
-325.219267  -1294.308882  504.457186 
-329.423980  -1287.724957  546.247996 
-344.235308  -1273.624369  541.081643 
-436.522555  -1179.808277  729.928282 
-466.408521  -1148.749435  507.225828 
-507.829791  -1107.877677  671.659244 
-532.156536  -1087.746477  464.223435 
-588.113061  -1027.635118  397.794071 
-724.184409  -893.941353  364.756043 
-735.591923  -882.864138  975.397746 
-791.108105  -827.574557  365.647428 
-807.362994  -810.257616  366.027206 
-830.961531  -784.632059  303.239363 
-842.587419  -774.129289  331.467032 
-897.137691  -722.925833  309.399977 
-917.572144  -702.309355  756.147647 
-979.215482  -639.951554  663.995636 
-1009.396603  -610.844135  676.358984 
-290.086788  -1321.986574  552.790278 
-413.391921  -1199.085201  482.385090 
-487.072829  -1126.950800  696.962828 
-528.424013  -1082.779710  435.413306 
-528.102448  -1082.641260  442.522028 
-553.674616  -1056.235104  429.804481 
-610.643531  -1000.257853  389.051040 
-646.112445  -966.274746  406.536832 
-755.409051  -858.917766  362.603898 
-757.532073  -853.313423  351.152183 
-760.525073  -853.634541  355.524391 
-773.777934  -836.462108  561.241819 
-891.582729  -718.003991  282.810509 
-984.809821  -629.903173  241.440449 
-985.298984  -626.866990  294.638998 
-995.428010  -618.162088  411.308942 
-1001.871662  -609.633516  380.587211 
-1007.444806  -605.012304  381.424436 
-371.419719  -1233.517466  802.746867 
-409.713082  -1199.750215  772.134563 
-413.674961  -1195.002138  766.488562 
-457.663301  -1147.353482  738.430888 
-461.342734  -1142.787636  735.426442 
-468.918084  -1137.838133  713.515897 
-475.245178  -1131.649285  728.945154 
-532.972917  -1075.436341  474.789532 
-536.074553  -1069.994822  430.788127 
-541.239428  -1063.730219  449.331818 
-628.409091  -978.282748  623.795640 
-753.180695  -852.070591  378.758621 
-762.563618  -846.661611  932.571792 
-763.266969  -840.947270  900.310157 
-779.722342  -829.472076  356.088552 
-789.624484  -814.776551  906.642034 
-828.900772  -780.181167  338.437657 
-826.393726  -777.918053  865.565236 
-862.394797  -746.649391  858.210643 
-880.764377  -726.943032  796.651952 
-993.602753  -612.657274  391.288646 
-320.671211  -1280.101989  499.746897 
-416.310729  -1184.021644  523.977801 
-420.142938  -1183.617418  527.243701 
-479.010586  -1124.364722  746.403011 
-630.209549  -972.987509  422.606159 
-656.833257  -942.588659  618.569661 
-702.662114  -898.677702  349.896548 
-741.617695  -858.296224  983.629695 
-779.030336  -823.384395  866.193671 
-785.394661  -818.594469  911.147339 
-830.216478  -769.792007  340.149760 
-838.445850  -762.490981  487.324277 
-847.000004  -752.244939  340.767963 
-861.356587  -737.674165  476.333488 
-924.681607  -675.214820  705.909120 
-967.796451  -633.303655  377.551645 
-998.639802  -603.072114  680.327891 
-1013.430921  -587.504764  684.957271 
-264.422586  -1332.462991  542.577646 
-270.329661  -1325.345180  558.788676 
-324.695468  -1269.210206  498.711210 
-409.095160  -1184.647873  469.721827 
-423.487125  -1171.992139  483.040746 
-456.307154  -1140.289558  445.039563 
-489.010861  -1109.325964  703.281562 
-590.751911  -1002.756024  406.245188 
-647.413373  -949.095026  607.961376 
-647.121223  -947.057419  628.981164 
-649.244175  -946.028728  395.483847 
-804.691349  -793.595316  498.635072 
-823.467367  -773.015888  349.343563 
-828.461408  -765.505831  876.241360 
-859.089225  -738.668456  470.481669 
-913.957162  -680.488108  770.094940 
-952.773384  -644.109904  715.762302 
-953.801687  -643.191813  409.400290 
-956.262939  -638.652805  707.685572 
-976.565870  -618.263297  427.680674 
-980.001254  -618.078442  290.486329 
-980.900841  -616.486393  289.440160 
-316.318880  -1273.259156  508.371935 
-361.519547  -1227.242538  528.250185 
-368.405380  -1223.264829  521.595529 
-370.121445  -1221.494599  524.241685 
-392.060950  -1198.517601  728.525821 
-408.496637  -1180.424428  488.459461 
-418.928899  -1170.804208  463.792136 
-418.959328  -1174.071407  520.473940 
-473.977464  -1117.168104  723.537457 
-475.791765  -1113.687975  708.628657 
-512.024964  -1079.096017  676.180721 
-566.875819  -1025.565629  422.054305 
-640.870856  -947.092814  619.948562 
-659.363005  -932.964890  628.697759 
-749.744841  -841.426967  927.695217 
-759.998368  -831.337913  341.798263 
-770.828922  -817.321138  340.187997 
-789.035127  -799.320054  905.538476 
-816.171974  -776.759303  499.886454 
-817.853993  -770.867118  871.307067 
-824.897642  -765.837815  324.024320 
-826.321372  -766.006518  514.233911 
-838.958215  -751.611995  316.023410 
-860.326380  -730.891276  278.428943 
-886.918780  -705.070105  299.388314 
-893.645674  -697.389458  307.910386 
-897.014780  -693.133240  441.608572 
-913.156833  -679.428230  799.665631 
-957.913731  -631.878955  372.760448 
-989.457597  -601.856793  356.082641 
-988.257488  -600.098900  360.958398 
-999.475863  -592.107867  385.547264 
-325.287270  -1257.452125  554.705069 
-349.261087  -1235.673747  482.989514 
-351.401863  -1236.166302  494.255316 
-506.007128  -1078.832633  417.820951 
-532.247731  -1051.063682  453.154764 
-599.007214  -983.676828  420.307821 
-609.422459  -974.217964  410.307351 
-683.771571  -901.678776  584.750790 
-707.982607  -878.193165  952.019359 
-733.825744  -850.387314  325.627183 
-737.333586  -846.603673  896.355178 
-774.640663  -808.229715  309.082763 
-779.992911  -803.729282  887.365171 
-810.542830  -777.174305  293.383451 
-844.182242  -740.318239  455.087019 
-854.340649  -728.496171  846.087951 
-870.246192  -713.056905  765.431915 
-896.799863  -685.849206  269.727437 
-902.607017  -683.878639  800.357610 
-935.416353  -652.053304  431.152348 
-953.031752  -634.187854  709.938823 
-279.029873  -1299.938031  547.564122 
-284.473048  -1297.407572  556.524675 
-374.674746  -1206.838055  798.024393 
-444.833329  -1137.077525  740.214420 
-451.074526  -1128.678771  761.934201 
-502.707966  -1078.532777  718.061772 
-542.265510  -1036.496808  432.469889 
-547.001602  -1032.272491  434.838789 
-576.598255  -1005.049434  412.869875 
-631.463146  -948.773855  414.169654 
-642.637518  -935.887976  994.653583 
-700.740498  -878.919440  571.735250 
-717.357618  -863.862647  383.293518 
-746.773025  -833.827072  340.284568 
-763.495242  -813.803598  553.342270 
-779.533735  -801.380019  828.273981 
-795.020282  -785.818933  491.966196 
-801.325279  -777.070415  538.184448 
-835.807567  -744.676030  308.033353 
-854.891798  -727.324000  287.711239 
-916.177719  -664.842630  728.240956 
-923.001461  -658.243497  442.366148 
-935.120996  -646.982643  707.897489 
-937.268364  -644.224579  683.279395 
-937.084057  -642.058733  377.087904 
-959.004465  -622.833349  401.045504 
-995.613594  -583.101250  659.153936 
-344.880462  -1231.623606  502.258792 
-349.681340  -1223.767094  538.797160 
-368.542611  -1205.573209  787.308975 
-381.582530  -1192.985694  744.931814 
-471.819991  -1103.143763  442.358369 
-492.659321  -1080.507194  448.115907 
-519.012286  -1054.201171  456.680992 
-546.372705  -1027.607581  629.021628 
-563.530072  -1010.823813  628.337840 
-563.169055  -1012.575754  631.354547 
-642.542996  -933.264132  628.055388 
-652.289054  -923.564724  385.415464 
-654.674342  -916.799930  359.586749 
-668.826476  -906.197255  981.568166 
-685.888298  -887.785812  357.955881 
-685.772124  -886.628373  345.425443 
-735.364798  -836.527328  324.000729 
-738.715700  -835.655235  516.105403 
-754.310542  -820.196107  312.328354 
-770.470383  -805.248465  922.851960 
-814.522518  -761.416081  869.390377 
-819.063070  -753.106892  453.560825 
-819.923760  -753.521918  847.483630 
-840.526908  -733.572027  289.392073 
-847.612989  -729.167110  817.425186 
-853.055256  -719.733110  286.296052 
-860.748387  -714.994726  290.090850 
-861.224115  -711.998632  762.795302 
-865.580797  -710.894449  305.642363 
-876.750493  -696.802946  432.232190 
-881.739966  -691.715945  423.148748 
-902.646462  -671.352860  740.877104 
-908.607495  -664.964418  446.375970 
-913.691277  -660.024589  450.093383 
-916.285815  -659.264455  252.370922 
-915.919944  -658.470820  447.517869 
-919.576063  -654.161381  277.835025 
-919.538269  -656.353416  446.601235 
-950.172223  -622.744533  716.815350 
-955.525583  -616.372411  370.637738 
-957.948914  -618.008620  392.503740 
-964.737377  -607.429398  358.918806 
-299.588687  -1266.572110  559.952089 
-369.075064  -1197.992590  760.440327 
-368.984993  -1200.062972  762.913281 
-500.554913  -1065.537477  711.903431 
-538.681524  -1030.050629  414.873629 
-551.608915  -1016.538658  413.634282 
-554.077302  -1012.406391  681.402038 
-579.930362  -988.786271  643.640729 
-654.814604  -913.587451  374.142271 
-657.658067  -911.472100  373.682952 
-656.531897  -912.277383  574.761589 
-680.201911  -888.713075  378.410020 
-708.209350  -862.198240  387.838921 
-717.918714  -849.453029  341.864342 
-733.081591  -837.513498  317.354036 
-769.528664  -798.019397  919.119771 
-789.066400  -777.641318  334.758890 
-822.940256  -744.135459  806.875527 
-848.788242  -721.518738  745.615301 
-859.981902  -708.732037  760.492403 
-881.567073  -685.782363  455.916706 
-889.250282  -678.435067  265.595066 
-924.123810  -642.513820  243.259983 
-925.873212  -640.329355  245.971339 
-928.228331  -642.547648  683.403182 
-951.311485  -616.383057  288.720473 
-973.761550  -593.463501  414.369478 
-306.688104  -1254.417952  545.240988 
-320.288178  -1244.228936  784.931533 
-347.446275  -1214.593821  527.724802 
-376.261416  -1187.552928  768.393895 
-448.325238  -1116.417718  434.397711 
-517.154447  -1045.731948  441.943108 
-517.689325  -1044.744956  442.941006 
-648.139557  -915.236031  978.233876 
-660.480602  -904.995880  595.587737 
-663.546624  -899.526649  593.188383 
-662.248655  -901.408207  968.776328 
-696.276872  -866.804795  353.544178 
-700.963612  -860.339625  330.696508 
-714.091342  -850.842741  335.331521 
-712.490401  -851.325800  339.412976 
-710.959110  -851.805917  340.031847 
-710.879760  -851.684904  574.963756 
-728.131059  -837.101460  348.991502 
-750.490093  -811.327317  329.049229 
-800.291535  -765.334458  460.447392 
-799.452949  -766.222023  459.474388 
-799.865016  -763.389578  461.004466 
-801.691138  -760.429911  456.075574 
-805.907198  -756.269332  458.913443 
-822.611140  -738.429205  803.797515 
-826.341483  -738.335215  813.688150 
-860.915122  -703.123204  305.189126 
-863.009097  -699.102689  316.677357 
-869.806055  -694.273484  419.333863 
-875.649311  -690.303492  429.733626 
-876.096042  -688.276964  430.692296 
-879.204341  -682.731878  466.048945 
-884.023083  -680.372315  469.625745 
-945.105878  -617.827140  360.333102 
-251.060302  -1309.175243  527.916282 
-401.281533  -1156.559016  716.103193 
-534.651677  -1023.864988  415.507478 
-597.537061  -959.293991  411.347028 
-653.594941  -905.087087  548.789500 
-700.852387  -857.820793  373.288410 
-706.718537  -851.662335  337.247714 
-727.157359  -830.601755  379.734023 
-777.028255  -780.164245  842.645609 
-785.210685  -774.729531  903.879782 
-807.292284  -751.620654  473.837064 
-869.076090  -686.716981  447.383144 
-882.518777  -675.914673  469.535435 
-896.275243  -663.190633  420.165686 
-900.274372  -655.162517  453.904398 
-914.147176  -643.385285  248.288083 
-942.562753  -615.288112  365.324282 
-949.255490  -608.041930  251.232379 
-262.842119  -1290.475325  556.286427 
-271.787112  -1280.233056  539.505489 
-292.511153  -1261.507515  524.887955 
-379.217499  -1175.668947  767.541558 
-405.594649  -1148.074149  744.257091 
-415.919422  -1134.403185  497.006394 
-494.330737  -1056.150861  426.562065 
-595.089673  -956.711796  387.343882 
-614.174508  -938.184629  585.933746 
-637.469138  -913.453465  376.227707 
-690.260500  -862.144542  365.334072 
-701.789388  -848.342409  338.720438 
-709.896703  -844.825995  388.125197 
-716.928453  -836.166496  349.594913 
-721.477664  -831.042130  362.382983 
-742.243436  -810.340189  356.948378 
-758.470223  -795.609385  350.464955 
-795.768093  -754.556547  451.882989 
-844.989669  -705.231618  754.219157 
-849.791859  -702.731439  754.238090 
-855.565808  -696.346471  797.720347 
-859.083409  -693.228647  300.518569 
-860.777503  -689.206048  304.135267 
-867.083786  -686.357810  425.978252 
-872.709283  -680.752862  467.281642 
-874.843875  -677.785235  741.966423 
-909.691205  -644.894876  246.917982 
-914.198629  -638.335910  429.054516 
-913.308629  -637.662216  429.483557 
-919.558422  -633.011338  414.869321 
-923.271939  -630.378269  412.409400 
-920.699094  -630.154513  423.404118 
